ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
GIN,Guinea,,-1.507124638,,-1.270575553,,-1.421215326,,-0.981708477,-1.105992204,-1.23998956,-1.355503444,-1.416417742,-1.462912877,-1.535556313,-1.543281611,-1.504989651,-1.474082544
GNB,GuineaBissau,,-2.026439061,,-2.072076198,,-1.393654071,,-1.201835686,-1.184399731,-1.183497785,-1.278923557,-1.268176424,-1.344098642,-1.416771982,-1.361804673,-1.351577807,-1.310976234
GUY,Guyana,,-0.355856878,,-0.416962693,,-0.547481411,,-0.553637583,-0.606625157,-0.653960618,-0.731264252,-0.599310053,-0.499506507,-0.652336085,-0.571334675,-0.476554801,-0.466616221
HTI,Haiti,,-1.674591544,,-1.606141065,,-1.616904951,,-1.909396659,-1.877086046,-1.786321155,-1.690250336,-1.46934163,-1.404270664,-1.317926827,-1.318994445,-1.358073069,-1.375748153
HND,Honduras,,-0.914402133,,-0.951519631,,-0.991214004,,-0.892459829,-0.862903278,-0.742771416,-0.77226764,-1.00466993,-0.924547372,-0.980680592,-0.916961185,-0.882498001,-0.90759835
HUN,Hungary,,0.831290822,,0.790529456,,0.853837808,,0.929913003,0.891080354,0.892457524,0.82452958,0.903692183,0.861881799,0.8357842,0.786509387,0.779540807,0.773631112
ISL,Iceland,,1.582209683,,1.691057712,,1.80248512,,1.865050276,1.942184507,1.960663283,1.974889219,1.904651633,1.847782539,1.8903809,1.700664512,1.69415955,1.686186803
IND,India,,0.25947237,,0.290165445,,0.280686489,,-0.036947641,0.097345875,0.036807222,0.161649107,0.183816193,0.098871756,0.077501744,0.00332619,-0.057765806,-0.080975622
IDN,Indonesia,,-0.364368226,,-0.718332282,,-0.750077377,,-0.964957767,-0.891654506,-0.769285035,-0.81980189,-0.700179321,-0.650823324,-0.63621151,-0.598569938,-0.640795775,-0.661999657
IRN,"Iran, Islamic Republic of",,-0.848383523,,-0.612892812,,-0.420924338,,-0.721873639,-0.609571409,-0.63261542,-0.770584414,-0.85919355,-0.885033326,-0.820974189,-0.89460535,-0.919916423,-0.902082022
IRQ,Iraq,,-1.512686529,,-1.485195887,,-1.329595941,,-1.470880663,-1.665144169,-1.886621271,-1.774562533,-1.789451182,-1.925796674,-1.84810595,-1.777431696,-1.623992885,-1.500076512
IRL,Ireland,,1.46761191,,1.590732732,,1.511310199,,1.589928639,1.484345135,1.531113786,1.580109647,1.755640793,1.769411707,1.749160135,1.738664464,1.76116369,1.764018145
