ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,
IND,India,0.551894474,0.551894474,0.554963779,0.558033089,0.557085192,0.556137298,0.524373886,0.492610472,0.519469175,0.507361444,0.532329821,0.536763239,0.519774351,0.515500349,0.500665238,0.488446839,0.483804876,0.483804876
IDN,Indonesia,0.427126355,0.427126355,0.391729951,0.356333544,0.353159034,0.349984525,0.32849648,0.307008447,0.321669099,0.346142993,0.336039622,0.359964136,0.369835335,0.372757698,0.380286012,0.371840845,0.367600069,0.367600069
IRN,"Iran, Islamic Republic of",0.330323295,0.330323295,0.353872371,0.377421438,0.396618283,0.415815132,0.385720205,0.355625272,0.378085718,0.373476916,0.345883117,0.32816129,0.322993335,0.335805162,0.32107893,0.316016715,0.319583596,0.319583596
IRQ,Iraq,0.197462694,0.197462694,0.200211763,0.202960823,0.218520832,0.234080812,0.219952345,0.205823867,0.166971166,0.122675746,0.145087493,0.142109764,0.114840665,0.13037881,0.144513661,0.175201423,0.199984698,0.199984698
IRL,Ireland,0.793522382,0.793522382,0.80583446,0.818146546,0.810204291,0.80226204,0.810123873,0.817985728,0.796869027,0.806222757,0.816021929,0.851128159,0.853882341,0.849832027,0.847732893,0.852232738,0.852803629,0.852803629
ISR,Israel,0.749645697,0.749645697,0.725051594,0.700457508,0.698377013,0.696296532,0.704556441,0.712816348,0.677688199,0.674036946,0.662628656,0.690402682,0.67424909,0.676666898,0.662696501,0.676369682,0.696224055,0.696224055
ITA,Italy,0.696857321,0.696857321,0.674174619,0.651491928,0.656080914,0.660669916,0.650521851,0.640373786,0.63233675,0.61600892,0.593448442,0.55593868,0.572810819,0.568957134,0.571393007,0.576181585,0.582062659,0.582062659
JAM,Jamaica,0.412324159,0.412324159,0.425483429,0.438642696,0.419957745,0.401272787,0.412651694,0.42403061,0.394150944,0.420061206,0.402734222,0.406952274,0.409236165,0.419636331,0.404253966,0.400641202,0.413258345,0.413258345
JPN,Japan,0.763516602,0.763516602,0.764898467,0.766280337,0.762443209,0.758606103,0.742768812,0.726931511,0.735044015,0.752748257,0.748305666,0.772660421,0.766681066,0.764802659,0.757356584,0.76270762,0.75488073,0.75488073
JOR,Jordan,0.555296255,0.555296255,0.563509881,0.571723503,0.572991765,0.574260032,0.550468427,0.526676817,0.574793113,0.573861779,0.582100366,0.582300476,0.595368498,0.596233647,0.558842,0.544944287,0.547661311,0.547661311
KAZ,Kazakhstan,0.262652373,0.262652373,0.274251366,0.285850383,0.285104704,0.284359056,0.279994917,0.275630784,0.289209897,0.295544663,0.335320124,0.304298098,0.324270752,0.348021198,0.372326608,0.375134183,0.374934312,0.374934312
KEN,Kenya,0.291360733,0.291360733,0.283046484,0.274732232,0.297620845,0.320509468,0.318861198,0.317212925,0.321872525,0.32835256,0.320653238,0.323757274,0.306190349,0.296047808,0.286844869,0.297391847,0.298094927,0.298094927
KIR,Kiribati,0.654355087,0.654355087,0.591682881,0.529010675,0.57483927,0.620667872,0.62606771,0.631467546,0.567472364,0.572517582,0.648791765,0.673366669,0.657794001,0.579980816,0.536045519,0.515171768,0.516249173,0.516249173
PRK,"Korea, Democratic People's Republic of",0.321892732,0.321892732,0.321613026,0.321333309,0.324629927,0.32792653,0.30027411,0.272621683,0.30340046,0.26679905,0.299662679,0.245456022,0.283197237,0.287855329,0.249296035,0.240600342,0.239608211,0.239608211
KOR,"Korea, Republic of",0.650683205,0.650683205,0.648677218,0.646671233,0.656476474,0.666281695,0.674570823,0.68285994,0.656261387,0.682590386,0.69329693,0.665376357,0.702262073,0.668973028,0.695979776,0.69814479,0.701969127,0.701969127
KWT,Kuwait,0.619304836,0.619304836,0.619859862,0.620414892,0.61813364,0.615852391,0.617875886,0.61989939,0.611957043,0.603842551,0.619982892,0.613645923,0.626570608,0.621442786,0.609624666,0.607816278,0.599638791,0.599638791
KGZ,Kyrgyzstan,0.347422472,0.347422472,0.349752378,0.352082289,0.338380313,0.324678322,0.336537457,0.348396577,0.351176061,0.338375871,0.275116781,0.238235002,0.243082887,0.226059534,0.234690239,0.241387758,0.250063712,0.250063712
LAO,Lao People's Democratic Republic,0.303602478,0.303602478,0.316212475,0.328822468,0.31978215,0.310741826,0.295708466,0.280675095,0.252742984,0.286913042,0.276818435,0.3053967,0.316863576,0.334068472,0.304143482,0.319638193,0.31631045,0.31631045
LVA,Latvia,0.506684761,0.506684761,0.521201682,0.535718604,0.531409004,0.527099402,0.541642517,0.556185634,0.613064297,0.616913395,0.617822052,0.62654868,0.641378063,0.656793688,0.661449617,0.657554656,0.660036325,0.660036325
LBN,Lebanon,0.451041929,0.451041929,0.444879371,0.438716809,0.455998567,0.473280324,0.459954613,0.446628905,0.425570309,0.454624876,0.439406727,0.376259085,0.361638243,0.367690016,0.367428351,0.367026364,0.364839804,0.364839804
LSO,Lesotho,0.49948314,0.49948314,0.510553536,0.52162393,0.514599539,0.507575149,0.503573722,0.499572295,0.497449663,0.469392316,0.466749041,0.447894846,0.430993823,0.447526298,0.454427874,0.439859388,0.445401283,0.445401283
LBR,Liberia,0.053293206,0.053293206,0.065318108,0.077342935,0.077158308,0.076973676,0.102959108,0.128944528,0.161066554,0.158927787,0.22646639,0.326947271,0.297820919,0.262069338,0.284582977,0.297732384,0.307832126,0.307832126
LBY,Libyan Arab Jamahiriya,0.28782131,0.28782131,0.295229149,0.302636962,0.317369366,0.332101758,0.312977266,0.293852776,0.340860056,0.337131877,0.325827503,0.301967681,0.337621625,0.359036097,0.328250523,0.312149366,0.268252176,0.268252176
LIE,Liechtenstein,0.791422588,0.791422588,0.796768737,0.802114893,0.801128531,0.800142133,0.799094009,0.798045849,0.748655816,0.720329621,0.704517539,0.73001889,0.789842403,0.79170329,0.821384152,0.823582068,0.825620351,0.825620351
LTU,Lithuania,0.57152767,0.57152767,0.583411431,0.595295184,0.571460807,0.547626428,0.558950961,0.570275494,0.596953648,0.616729674,0.616733489,0.616911368,0.621276535,0.623319184,0.641514879,0.65282078,0.653193497,0.653193497
LUX,Luxembourg,0.836920239,0.836920239,0.846274757,0.855629308,0.857981348,0.860333424,0.865772581,0.871211767,0.86829996,0.87572863,0.865094416,0.836577827,0.85021069,0.860025823,0.862279747,0.864848106,0.861989153,0.861989153
MDG,Madagascar,0.394189254,0.394189254,0.389166546,0.384143829,0.41681149,0.449479151,0.447948897,0.446418645,0.459311608,0.459718027,0.435011281,0.414219091,0.425472492,0.410458818,0.355362704,0.330028627,0.332681565,0.332681565
