ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
DEU,Germany,FRA,France,60.83063188,60.25992215,59.60116555,62.00995282,62.91474462,60.59160115,62.9237584,59.55008851,59.42364675,59.70548413,58.4151583,58.67369328,59.26533043,59.66443847,59.93956015,59.30246035
GHA,Ghana,GAB,Gabon,-1291.129769,-1229.350581,-1261.692088,-1101.248689,-1002.743866,-874.0134067,-719.8638033,-674.4665106,-721.8108424,-712.28564,-653.6214024,-573.95945,-546.9942465,-530.3998784,-511.9677887,-526.395597
GRC,Greece,GMB,Gambia,,,,,,,,,,,,,,,,
GRD,Grenada,GEO,Georgia,131.7530587,140.5136599,140.6117335,137.7835696,136.1942046,132.774515,130.695412,141.0540763,140.2983175,141.0787411,151.3179827,142.3430462,149.7157843,148.8959009,148.3319671,150.4411879
GTM,Guatemala,DEU,Germany,60.98956229,62.79866809,61.5297686,63.44550883,62.60181043,63.58849878,65.05170897,64.24017166,63.39935467,63.07229286,62.94454949,62.60595186,61.17895877,62.96993944,63.09598014,63.16177512
GIN,Guinea,GHA,Ghana,118.5217999,119.1274836,120.6734918,102.9958181,113.0251184,115.4593804,110.7508102,98.18996251,94.37547047,115.1766649,108.3457906,98.31163236,86.22629248,103.4217998,103.2545139,111.4640434
GNB,GuineaBissau,GRC,Greece,67.54398003,71.28335025,69.67998371,69.67391109,72.22860809,70.04490035,68.36762767,69.07338516,74.2413836,73.27123086,74.34206461,76.43678614,70.47028538,72.84203915,74.55283943,78.8010776
GUY,Guyana,GRD,Grenada,,,,,,,,,,,,,,,,
HTI,Haiti,GTM,Guatemala,81.55187365,78.40909688,72.32399016,67.29830933,65.97334682,66.81248018,64.27907022,56.52535396,50.35594396,69.47162312,79.10064234,75.38081743,70.25864528,73.0713856,58.88615651,63.81791147
HND,Honduras,GIN,Guinea,,,,,,,,,,,,,,,,
HUN,Hungary,GNB,GuineaBissau,,,,,,,,,,,,,,,,
ISL,Iceland,GUY,Guyana,,,,,,,,,,,,,,,,
IND,India,HTI,Haiti,68.8805037,62.82017551,55.51048602,66.81062354,80.05499445,75.044423,72.53200709,72.49472828,72.21791587,75.24581369,73.35480303,73.21019942,60.68761958,65.51567832,56.78163473,59.64374036
IDN,Indonesia,HND,Honduras,102.50867,106.6111709,105.0262534,99.29296831,111.604881,110.969675,102.6756434,93.64442777,93.91636072,85.48300416,86.43353589,85.10504897,89.89531047,90.33410898,93.39892499,95.44551112
IRN,"Iran, Islamic Republic of",HUN,Hungary,46.79316836,49.17938269,49.42785392,51.89069961,53.73385832,54.03259879,56.34732184,56.79408665,60.66721258,61.4752784,62.97332617,62.70045059,62.271806,60.86055392,56.36857261,57.46805363
IRQ,Iraq,ISL,Iceland,124.5079627,125.428868,123.9139285,119.138536,110.1141823,108.340115,106.1928525,107.9474967,108.321659,107.9394214,105.068233,95.08864867,88.36756211,94.12228288,91.17787369,91.32332567
IRL,Ireland,IND,India,30.00700199,29.50192397,30.37527714,33.35524565,34.89569378,33.12853082,32.08112998,30.39389901,30.91125908,33.74207902,35.99268196,37.52799803,38.83484362,37.88145351,36.63870364,37.04237342
ISR,Israel,IDN,Indonesia,-51.23209382,-52.20021894,-55.58350512,-54.71477707,-54.72410299,-41.79775807,-40.04990966,-40.94277295,-46.36989059,-41.51391909,-46.6618995,-62.13807508,-64.41839393,-65.4262268,-69.97062305,-73.11010666
ITA,Italy,IRN,"Iran, Islamic Republic of",-126.2043983,-132.7943858,-110.7238613,-109.9838715,-89.22717505,-103.2402835,-82.70465179,-79.40421947,-91.50037558,-82.28351935,-71.37155939,-69.88644323,-68.49491764,-63.24032758,-57.13989533,-63.46106792
JAM,Jamaica,IRQ,Iraq,-17.46128894,-22.13868143,-99.88301163,-288.3032918,-490.9684335,-418.2343673,-393.521909,-309.3118826,-196.2813723,-287.1623239,-244.3847977,-357.4512147,-356.1331781,-310.5500572,-274.334324,-223.9100755
JPN,Japan,IRL,Ireland,65.49185679,72.63186992,79.40848086,84.91495874,85.25449625,87.62523615,89.95403779,92.81721909,89.40414529,89.51525204,90.91708838,91.60146729,92.71742328,92.64097153,92.15292349,88.31957451
JOR,Jordan,ISR,Israel,96.5529813,96.58381603,96.6006347,96.5841948,96.50528956,96.55448873,96.51152806,96.2842505,96.32604417,91.01425386,88.65414381,86.8736604,86.02486088,82.95320371,84.8533574,83.22440992
KAZ,Kazakhstan,ITA,Italy,97.42988179,98.52044142,98.02173588,97.97892615,100.1372677,99.9523047,101.6174492,98.31458397,97.29083813,98.712635,97.00511848,96.93905759,95.95792205,97.95158162,100.6693566,99.60789541
KEN,Kenya,JAM,Jamaica,86.56505623,86.96054504,86.65359564,88.46790677,88.43126552,86.3592342,87.87329145,90.43036544,91.05415245,90.95709762,91.10418702,92.44422876,93.25924092,91.0504418,86.09629165,88.43755309
KIR,Kiribati,JPN,Japan,88.68949565,88.14520225,88.21483435,87.47170597,87.99815521,87.92308998,87.65302845,88.85858556,92.49902207,90.59993114,87.70294637,88.47792951,88.98503884,89.1997679,87.46630946,87.92046047
PRK,"Korea, Democratic People's Republic of",JOR,Jordan,93.8236768,94.13593763,93.86431324,93.8739973,94.05024254,94.65220554,94.7413849,95.46073197,94.96934799,95.86123107,96.75762456,96.22353271,96.62532911,96.5508424,96.48328389,96.63959557
KOR,"Korea, Republic of",KAZ,Kazakhstan,-9.718515169,-28.05863117,-53.48043182,-52.25660802,-71.16333834,-105.5543683,-129.1814492,-114.6169666,-123.2904422,-113.9693532,-121.8044953,-96.94151435,-88.81741445,-96.35391509,-124.895939,-99.27183184
KWT,Kuwait,KEN,Kenya,92.76715427,94.54854975,88.04760882,86.30345547,70.89288812,47.92523073,66.45967416,78.91126549,75.3849453,65.02203431,65.46047299,67.30037813,68.78785024,58.75054464,50.59670747,65.02711876
KGZ,Kyrgyzstan,KIR,Kiribati,,,,,,,,,,,,,,,,
LAO,Lao People's Democratic Republic,PRK,"Korea, Democratic People's Republic of",70.65300196,66.22583613,61.06066224,67.79955904,59.42159083,57.28271033,57.82688932,58.39359836,59.61323696,58.11407614,54.00773754,52.9374391,54.06720056,57.33619407,53.34564062,50.14914603
LVA,Latvia,KOR,"Korea, Republic of",86.91395342,86.89721161,87.40833818,84.66108271,84.0432742,83.08395229,83.05273615,83.41474765,82.68519601,82.78316989,80.49660771,80.36855294,81.67397953,80.98162405,81.28724257,82.77331774
LBN,Lebanon,KWT,Kuwait,-673.0492438,-688.0084409,-679.5504342,-596.342451,-495.1141808,-507.8900009,-458.143255,-388.5660966,-449.9381236,-460.6153272,-456.3511825,-485.6535226,-456.713677,-450.0939699,-331.6434232,-300.9889683
LSO,Lesotho,KGZ,Kyrgyzstan,125.0346361,130.0751871,127.9099715,139.4966042,131.9651306,125.5404604,121.8811829,134.2040711,134.5852462,132.5274635,132.4324706,131.9340099,136.9352163,146.8297645,150.7092515,150.5017773
LBR,Liberia,LAO,Lao People's Democratic Republic,,,,,,,,,,,,,,,,
LBY,Libyan Arab Jamahiriya,LVA,Latvia,142.7491659,127.7789272,128.7332435,133.4209053,125.3972184,130.2253432,128.7995301,121.6806878,115.9678853,123.792027,125.6606643,114.5652926,118.70367,119.0579237,112.3964935,105.2324315
LIE,Liechtenstein,LBN,Lebanon,109.4636502,107.3478832,106.7236728,103.8779861,100.3589199,101.1166522,100.161522,102.0221378,105.8050546,104.412106,103.7000859,101.6035984,100.0338852,99.52421727,101.6834206,102.1320855
LTU,Lithuania,LSO,Lesotho,,,,,,,,,,,,,,,,
LUX,Luxembourg,LBR,Liberia,,,,,,,,,,,,,,,,
MDG,Madagascar,LBY,Libyan Arab Jamahiriya,-432.6197917,-480.4543186,-436.5759396,-386.521504,-386.9098641,-305.0437807,-301.8085405,-325.5249572,-169.9824682,-368.3473696,-302.7997976,-345.4380828,-348.6198378,-336.0256598,-299.6123474,-362.4801902
MWI,Malawi,LIE,Liechtenstein,,,,,,,,,,,,,,,,
MYS,Malaysia,LTU,Lithuania,58.73214993,54.5951475,56.71869639,53.30611058,57.2677866,55.56900262,49.99793768,44.12805403,42.68817191,45.67778942,57.3697467,61.63994032,61.27667925,60.32534716,52.04136048,88.87769116
MDV,Maldives,LUX,Luxembourg,116.6556523,112.4695078,119.0773981,129.6524491,121.9008292,127.4678265,111.5341464,101.5256536,100.903025,101.0906031,100.3733805,100.5641936,100.9027659,101.9219823,100.6244279,100.2718411
MLI,Mali,MDG,Madagascar,,,,,,,,,,,,,,,,
MLT,Malta,MWI,Malawi,,,,,,,,,,,,,,,,
MHL,Marshall Islands,MYS,Malaysia,-70.40212771,-71.24061394,-58.20063701,-68.22147934,-59.29059818,-47.65273711,-42.93606635,-46.62410494,-43.05778558,-43.43035916,-37.62025477,-32.45589748,-20.46711587,-18.24369535,-17.2314711,-13.04910207
MRT,Mauritania,MDV,Maldives,,,,,,,,,,,,,,,,
MUS,Mauritius,MLI,Mali,,,,,,,,,,,,,,,,
MEX,Mexico,MLT,Malta,100,100,100,100,100,100,100,99.96740761,99.96245437,99.95104033,99.94039645,99.92258631,99.91016083,99.89158201,99.88507081,99.89168455
FSM,"Micronesia, Federated States of",MHL,Marshall Islands,,,,,,,,,,,,,,,,
MDA,"Moldova, Republic of",MRT,Mauritania,,,,,,,,,,,,,,,,
MCO,Monaco,MUS,Mauritius,,,,,,,,,,,,,,,,
MKD,Macedonia,MEX,Mexico,-37.19636862,-40.20207196,-45.4196852,-45.03764894,-33.01164974,-36.95305644,-41.1406524,-38.08643953,-44.8034254,-44.41914288,-37.91911508,-34.02028609,-28.16553679,-13.89595648,-15.7572052,-13.3865277
MNG,Mongolia,FSM,"Micronesia, Federated States of",,,,,,,,,,,,,,,,
MNE,Montenegro,MDA,"Moldova, Republic of",104.1055902,103.5214253,104.4759674,99.86454071,99.85953509,99.18039585,99.2113912,100.7225524,98.92866372,98.48881575,98.76608689,99.09581768,97.86514374,98.73941786,97.324086,98.31528909
MAR,Morocco,MCO,Monaco,,,,,,,,,,,,,,,,
MOZ,Mozambique,MKD,Macedonia,49.28640742,57.81180109,55.68986383,54.8367181,59.99890381,59.63134364,48.68283181,52.5490503,60.18301992,64.24764507,67.08238483,68.02636993,66.11658059,59.36879905,61.42988429,77.54934356
MMR,Myanmar,MNG,Mongolia,16.57329795,17.81980795,18.9242928,17.5009428,18.4797469,18.69228253,19.07948872,17.97063693,18.97588095,19.69647154,-32.79308225,-30.26514377,-46.17105134,-64.28001526,-138.8646793,-357.0899095
NAM,Namibia,MNE,Montenegro,,,,,,,,,,,87.83202309,89.66022066,86.78258455,77.09852679,104.4342193,80.6406368
NRU,Nauru,MAR,Morocco,95.38297933,105.944138,106.3354169,105.6974201,100.3618108,100.0078741,100.4322216,100.0024274,102.5444076,103.080091,100.2472557,100.1614071,100.0100536,100.2366936,106.8551057,110.1302435
NPL,Nepal,MOZ,Mozambique,98.88572689,100.4940307,103.7984984,97.87835581,97.14067392,98.35535217,99.60512553,98.15840518,103.7725835,91.44449521,81.14703468,77.20744942,79.73151754,76.83154553,77.62608591,77.42106103
NLD,Netherlands,MMR,Myanmar,46.90983355,49.63718429,45.44974019,24.92038112,12.52380268,16.90172508,12.44934015,14.81311228,7.852593206,6.12349518,0.031853763,3.16946971,5.609694948,11.20202067,21.23674296,6.719186131
NZL,New Zealand,NAM,Namibia,168.7369782,171.3922902,172.8245132,172.5759889,168.8681087,170.3393005,173.3318236,170.4035047,169.6964592,172.2067834,172.9521516,168.7662666,167.6998415,147.6503488,161.2656723,165.2046932
NIC,Nicaragua,NRU,Nauru,,,,,,,,,,,,,,,,
NER,Niger,NPL,Nepal,105.4471092,105.4602736,100.6761269,100.6089391,108.1264851,110.3275218,111.414249,109.8477081,110.3093646,109.1916879,110.0954488,108.5613374,108.591981,109.6356949,111.0204137,111.9819846
NGA,Nigeria,NLD,Netherlands,5.840668964,-1.427164378,7.483216513,12.02648099,16.81336329,21.53755152,18.84424778,19.99885369,24.79653983,14.05610594,21.14145347,20.58456916,22.91725175,16.36536598,19.42314183,16.46389812
NOR,Norway,NZL,New Zealand,91.40481011,83.19586818,72.72765102,83.01108195,76.88730353,78.51741798,71.02110484,75.78409045,78.90449691,87.24893488,77.97816926,75.95557267,71.63806344,65.00220034,68.15746735,62.50996348
OMN,Oman,NIC,Nicaragua,58.01364436,57.60692445,57.25425819,55.22253722,61.94306294,51.86347632,52.17043723,54.12602224,52.48188815,51.90908952,55.43135833,49.35796067,55.72632469,60.40343068,54.12054548,58.49070767
PAK,Pakistan,NER,Niger,,,,,,,,,,,,,,,,
PLW,Palau,NGA,Nigeria,-83.50746423,-91.3923072,-95.22950167,-85.09295702,-76.34282779,-84.31535998,-84.81182585,-63.00908618,-81.5852421,-92.45942575,-86.06551414,-92.61959819,-87.95633885,-78.47048914,-86.9977011,-104.1268193
PAN,Panama,NOR,Norway,-586.874255,-712.1018868,-684.0780125,-619.7657826,-596.5965501,-671.2838796,-643.4809534,-743.1037204,-668.6757974,-665.0651693,-637.2940839,-594.5993917,-582.0092429,-536.3508124,-562.7653692,-438.57943
PNG,Papua New Guinea,OMN,Oman,-698.1399359,-701.2913569,-666.1975795,-663.0007651,-666.8677159,-654.7451089,-676.0271007,-618.3153787,-547.3799647,-513.068207,-459.4313696,-351.4490558,-314.2211257,-299.244015,-350.5890603,-260.7124446
PRY,Paraguay,PAK,Pakistan,64.29153449,60.34190764,62.01730527,60.3938529,56.29291949,51.37305539,50.43470011,53.12569674,52.91328783,50.07763697,52.49013287,54.99082047,53.9479599,54.14862629,53.74473758,57.6659319
PER,Peru,PLW,Palau,,,,,,,,,,,,,,,,
PHL,Philippines,PAN,Panama,138.3969325,145.5858069,140.2812556,126.0291037,139.5456066,140.6430805,123.1358997,134.4421249,122.9418874,134.9599192,137.0870352,134.0071638,131.4135804,132.6831407,131.1605508,133.6372691
POL,Poland,PNG,Papua New Guinea,,,,,,,,,,,,,,,,
PRT,Portugal,PRY,Paraguay,46.156519,40.80856021,39.39594685,40.67362729,36.00596154,22.40351436,42.87915106,38.01830668,32.95499545,34.39647595,33.65565928,29.10405721,31.0894827,30.50043216,40.57753028,51.70842984
QAT,Qatar,PER,Peru,88.08202534,89.0015649,84.47726407,89.24799059,98.60391263,104.5978247,104.9249382,103.8164372,99.16811749,97.63260139,90.91727453,84.08246885,78.27841428,74.96982784,64.17064255,55.82293671
ROU,Romania,PHL,Philippines,71.40054201,73.54571705,71.20342666,66.33404968,70.53765181,68.19124526,67.01474499,62.64257979,61.81170936,61.29915257,59.60065989,61.85914188,56.8613316,58.74796749,54.19462595,53.66925612
RUS,Russian Federation,POL,Poland,1.487782813,5.728192191,3.434772028,9.907359993,11.29075246,12.16610887,12.14667827,11.34340807,13.46178058,15.09655907,16.27679755,21.43407441,26.59058027,28.49653475,29.72753763,35.43426704
RWA,Rwanda,PRT,Portugal,108.7467989,123.9549896,120.6392396,117.0225902,103.2212225,110.5185582,113.889264,102.980955,116.5414744,106.9357652,96.58792719,104.9775668,103.1455254,96.58410291,96.2830657,106.3639155
KNA,Saint Kitts and Nevis,QAT,Qatar,-263.5647976,-255.415406,-318.6267881,-354.8431911,-393.7784673,-468.9103178,-433.533388,-460.1212932,-460.8177632,-445.5008739,-468.1485438,-444.4615605,-447.5057674,-534.1990327,-512.4182106,-673.3690785
LCA,Saint Lucia,ROU,Romania,58.42871673,56.54709383,60.23547673,64.47551625,58.94537042,50.22123742,52.26315687,52.64198302,49.57391114,55.85860282,61.8089377,59.20225514,56.05954707,53.21112826,45.45258594,53.97106695
VCT,Saint Vincent and the Grenadines,RUS,Russian Federation,-31.55812909,-35.03373576,-36.26727229,-40.65110178,-38.99824811,-39.20627797,-41.50027004,-49.676007,-56.43619151,-62.17554238,-66.47284443,-65.50828476,-66.76156,-66.26185553,-65.79667538,-68.25221547
WSM,Samoa,RWA,Rwanda,,,,,,,,,,,,,,,,
SMR,San Marino,KNA,Saint Kitts and Nevis,,,,,,,,,,,,,,,,
STP,Sao Tome and Principe,LCA,Saint Lucia,,,,,,,,,,,,,,,,
