ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
COL,Colombia,-1.597062886,-1.597062886,-1.677169085,-1.757275173,-1.678296924,-1.599318669,-1.782675982,-1.966033332,-2.378574055,-2.17401459,-2.026106431,-1.837030625,-1.778927084,-1.830880259,-1.749788466,-1.477955215,-1.25381962,-1.25381962
COM,Comoros,0.384790932,0.384790932,0.406608731,0.428426541,0.160114288,-0.108197965,0.082625501,0.273448979,-0.678476899,-0.104552891,-0.358215706,-0.312325969,-1.064399209,-1.08405507,-0.737524265,-0.494567821,-0.456524334,-0.456524334
COG,Congo,-1.357367428,-1.357367428,-1.486719131,-1.616070801,-1.325782776,-1.035494874,-1.34736371,-1.659232525,-1.169670207,-1.123951406,-1.15493423,-0.948589467,-0.766351933,-0.71099341,-0.191675315,-0.238694243,-0.240172298,-0.240172298
COD,"Congo, the Democratic Republic of the",,,,,,,,,,,,,,,,,,
CRI,Costa Rica,0.687166273,0.687166273,0.762283087,0.837399849,0.814543545,0.791687272,0.890669346,0.989651423,0.601531237,0.656115018,0.711298041,0.75195256,0.610655096,0.375834571,0.578034198,0.688802289,0.602869126,0.602869126
CIV,C™te d'Ivoire,0.012312198,0.012312198,-0.119827576,-0.251967333,-0.791741133,-1.331514872,-1.656454802,-1.981394769,-1.85021488,-2.168459078,-2.305741098,-1.992799301,-1.977223178,-1.900946201,-1.312576404,-1.57162527,-1.413808925,-1.413808925
HRV,Croatia,-0.17889761,-0.17889761,-0.110211648,-0.041525696,0.051178683,0.143883065,0.334936798,0.525990496,0.518104662,0.633294172,0.423409675,0.543880221,0.590658188,0.55412533,0.581320855,0.576956207,0.53720665,0.53720665
CUB,Cuba,0.154285563,0.154285563,0.041797519,-0.070690526,0.035450988,0.141592508,0.157780766,0.173969017,0.252349927,0.335533827,0.395268066,0.356705504,0.348724241,0.425616634,0.315925136,0.302010764,0.274295381,0.274295381
CYP,Cyprus,0.302696164,0.302696164,0.224499136,0.14630212,0.288143277,0.429984406,0.258150607,0.086316841,0.457297465,0.347209935,0.460735944,0.513408926,0.531841047,0.641420568,0.34949371,0.402193845,0.539755323,0.539755323
CZE,Czech Republic,1.04374973,1.04374973,0.927419901,0.811090176,0.534617245,0.258144338,0.604455829,0.950767243,0.837336337,0.624467995,0.902962087,1.02197547,0.994015601,1.022688642,0.896517842,0.970331908,1.117878224,1.117878224
DNK,Denmark,1.360123877,1.360123877,1.35854888,1.356973871,1.392735958,1.428497869,1.433317184,1.438136529,1.18768159,1.057638716,1.045967805,1.028822731,1.108579004,1.048602227,0.989917988,1.04066699,1.108770338,1.108770338
DJI,Djibouti,-0.468127709,-0.468127709,-0.774099231,-1.080070733,-0.737055242,-0.394039789,-0.41682452,-0.439609292,-0.940249252,-0.313078279,-0.763060969,-0.225604907,-0.068939734,0.302566231,0.498516428,0.258689075,0.270144719,0.270144719
DMA,Dominica,0.644331573,0.644331573,0.648746371,0.653161226,0.532570362,0.411979536,0.439359307,0.466739099,0.66058334,1.024880404,0.867601937,0.956792536,0.840515161,0.957818889,0.720251422,0.997849962,1.228345189,1.228345189
DOM,Dominican Republic,-0.14341609,-0.14341609,-0.310147107,-0.476878081,-0.243762299,-0.010646515,0.020755313,0.052157141,-0.463307799,-0.329895648,-0.235730515,-0.097927373,-0.08891992,-0.034370195,0.120793814,0.066295907,0.075434376,0.075434376
ECU,Ecuador,-0.872452328,-0.872452328,-0.561323225,-0.250194088,-0.470724821,-0.691255485,-0.76610589,-0.840956345,-1.002536872,-0.831293194,-0.801993951,-0.859626643,-0.798501812,-0.73315133,-0.693924142,-0.634432141,-0.727852031,-0.727852031
EGY,Egypt,-0.577146275,-0.577146275,-0.319256335,-0.061366404,-0.033554874,-0.005743348,-0.23514916,-0.464554974,-0.673195365,-0.778613728,-0.649567447,-0.851828215,-0.576845148,-0.50064476,-0.632202601,-0.907535344,-1.286276821,-1.286276821
SLV,El Salvador,-0.302967723,-0.302967723,-0.165225983,-0.027484238,0.119216457,0.265917146,0.247161329,0.228405486,-0.199570842,-0.068614729,-0.026319599,-0.14374126,0.009133341,0.05648752,-0.009141134,0.063506269,0.116183662,0.116183662
GNQ,Equatorial Guinea,-0.249696432,-0.249696432,-0.234932274,-0.220168098,-0.207046092,-0.193924071,-0.404064506,-0.614204956,0.025147432,-0.133019515,-0.478333553,0.120994542,0.21326746,0.186769814,0.375119134,0.227078549,-0.091894427,-0.091894427
