ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
PRT,Portugal,0.48891,0.48233,0.47575,0.46917,0.46259,0.45601,0.449658,0.443306,0.436954,0.430602,0.42425,0.418388,0.412526,0.406664,0.400802,0.39494,0.389584,0.389584
QAT,Qatar,0.05002,0.047394,0.044768,0.042142,0.039516,0.03689,0.034614,0.032338,0.030062,0.027786,0.02551,0.023098,0.020686,0.018274,0.015862,0.01345,0.012272,0.012272
ROU,Romania,0.46231,0.46384,0.46537,0.4669,0.46843,0.46996,0.470444,0.470928,0.471412,0.471896,0.47238,0.47232,0.47226,0.4722,0.47214,0.47208,0.471792,0.471792
RUS,Russian Federation,0.26628,0.266324,0.266368,0.266412,0.266456,0.2665,0.26734,0.26818,0.26902,0.26986,0.2707,0.269256,0.267812,0.266368,0.264924,0.26348,0.261756,0.261756
RWA,Rwanda,0.91706,0.906104,0.895148,0.884192,0.873236,0.86228,0.854746,0.847212,0.839678,0.832144,0.82461,0.822068,0.819526,0.816984,0.814442,0.8119,0.808808,0.808808
KNA,Saint Kitts and Nevis,0.66285,0.664724,0.666598,0.668472,0.670346,0.67222,0.67362,0.67502,0.67642,0.67782,0.67922,0.679496,0.679772,0.680048,0.680324,0.6806,0.679756,0.679756
LCA,Saint Lucia,0.704,0.707286,0.710572,0.713858,0.717144,0.72043,0.730174,0.739918,0.749662,0.759406,0.76915,0.778668,0.788186,0.797704,0.807222,0.81674,0.823524,0.823524
VCT,Saint Vincent and the Grenadines,0.5662,0.562588,0.558976,0.555364,0.551752,0.54814,0.544466,0.540792,0.537118,0.533444,0.52977,0.52598,0.52219,0.5184,0.51461,0.51082,0.506922,0.506922
WSM,Samoa,0.78474,0.783838,0.782936,0.782034,0.781132,0.78023,0.781748,0.783266,0.784784,0.786302,0.78782,0.7901,0.79238,0.79466,0.79694,0.79922,0.801154,0.801154
SMR,San Marino,0.08336,0.079808,0.076256,0.072704,0.069152,0.0656,0.064442,0.063284,0.062126,0.060968,0.05981,0.05967,0.05953,0.05939,0.05925,0.05911,0.058852,0.058852
STP,Sao Tome and Principe,0.51369,0.504104,0.494518,0.484932,0.475346,0.46576,0.456562,0.447364,0.438166,0.428968,0.41977,0.41184,0.40391,0.39598,0.38805,0.38012,0.3735,0.3735
SAU,Saudi Arabia,0.2133,0.210944,0.208588,0.206232,0.203876,0.20152,0.199258,0.196996,0.194734,0.192472,0.19021,0.188,0.18579,0.18358,0.18137,0.17916,0.1771,0.1771
SEN,Senegal,0.6038,0.60235,0.6009,0.59945,0.598,0.59655,0.594998,0.593446,0.591894,0.590342,0.58879,0.586528,0.584266,0.582004,0.579742,0.57748,0.574402,0.574402
SRB,Serbia,0.48251,0.480046,0.477582,0.475118,0.472654,0.47019,0.467286,0.464382,0.461478,0.458574,0.45567,0.45247,0.44927,0.44607,0.44287,0.43967,0.43621,0.43621
SYC,Seychelles,0.50379,0.502232,0.500674,0.499116,0.497558,0.496,0.49359,0.49118,0.48877,0.48636,0.48395,0.48069,0.47743,0.47417,0.47091,0.46765,0.463764,0.463764
SLE,Sierra Leone,0.65584,0.653018,0.650196,0.647374,0.644552,0.64173,0.638858,0.635986,0.633114,0.630242,0.62737,0.624144,0.620918,0.617692,0.614466,0.61124,0.607442,0.607442
SGP,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SVK,Slovakia,0.43463,0.435238,0.435846,0.436454,0.437062,0.43767,0.43901,0.44035,0.44169,0.44303,0.44437,0.445828,0.447286,0.448744,0.450202,0.45166,0.452186,0.452186
SVN,Slovenia,0.49384,0.493568,0.493296,0.493024,0.492752,0.49248,0.493046,0.493612,0.494178,0.494744,0.49531,0.49633,0.49735,0.49837,0.49939,0.50041,0.500706,0.500706
SLB,Solomon Islands,0.85336,0.851066,0.848772,0.846478,0.844184,0.84189,0.83789,0.83389,0.82989,0.82589,0.82189,0.817502,0.813114,0.808726,0.804338,0.79995,0.795398,0.795398
SOM,Somalia,0.68575,0.682106,0.678462,0.674818,0.671174,0.66753,0.663704,0.659878,0.656052,0.652226,0.6484,0.644142,0.639884,0.635626,0.631368,0.62711,0.622396,0.622396
ZAF,South Africa,0.45514,0.45033,0.44552,0.44071,0.4359,0.43109,0.42636,0.42163,0.4169,0.41217,0.40744,0.40286,0.39828,0.3937,0.38912,0.38454,0.380132,0.380132
ESP,Spain,0.24144,0.240628,0.239816,0.239004,0.238192,0.23738,0.236502,0.235624,0.234746,0.233868,0.23299,0.231824,0.230658,0.229492,0.228326,0.22716,0.225714,0.225714
LKA,Sri Lanka,0.8356,0.837062,0.838524,0.839986,0.841448,0.84291,0.844074,0.845238,0.846402,0.847566,0.84873,0.848902,0.849074,0.849246,0.849418,0.84959,0.848736,0.848736
SDN,Sudan,0.67768,0.677154,0.676628,0.676102,0.675576,0.67505,0.67452,0.67399,0.67346,0.67293,0.6724,0.671752,0.671104,0.670456,0.669808,0.66916,0.667648,0.667648
SUR,Suriname,0.37532,0.370556,0.365792,0.361028,0.356264,0.3515,0.346882,0.342264,0.337646,0.333028,0.32841,0.324076,0.319742,0.315408,0.311074,0.30674,0.30277,0.30277
SWZ,Swaziland,0.76952,0.77034,0.77116,0.77198,0.7728,0.77362,0.775064,0.776508,0.777952,0.779396,0.78084,0.78204,0.78324,0.78444,0.78564,0.78684,0.787192,0.787192
SWE,Sweden,0.16176,0.161356,0.160952,0.160548,0.160144,0.15974,0.159154,0.158568,0.157982,0.157396,0.15681,0.155336,0.153862,0.152388,0.150914,0.14944,0.147942,0.147942
CHE,Switzerland,0.26422,0.264732,0.265244,0.265756,0.266268,0.26678,0.26651,0.26624,0.26597,0.2657,0.26543,0.265068,0.264706,0.264344,0.263982,0.26362,0.262902,0.262902
SYR,Syrian Arab Republic,0.49896,0.495274,0.491588,0.487902,0.484216,0.48053,0.476858,0.473186,0.469514,0.465842,0.46217,0.45839,0.45461,0.45083,0.44705,0.44327,0.439314,0.439314
TJK,Tajikistan,0.71123,0.71601,0.72079,0.72557,0.73035,0.73513,0.735246,0.735362,0.735478,0.735594,0.73571,0.735568,0.735426,0.735284,0.735142,0.735,0.73446,0.73446
TZA,"Tanzania, United Republic of",0.79457,0.791038,0.787506,0.783974,0.780442,0.77691,0.773144,0.769378,0.765612,0.761846,0.75808,0.753906,0.749732,0.745558,0.741384,0.73721,0.732576,0.732576
THA,Thailand,0.69724,0.695506,0.693772,0.692038,0.690304,0.68857,0.686374,0.684178,0.681982,0.679786,0.67759,0.674612,0.671634,0.668656,0.665678,0.6627,0.658896,0.658896
TLS,TimorLeste,0.77466,0.771202,0.767744,0.764286,0.760828,0.75737,0.753736,0.750102,0.746468,0.742834,0.7392,0.73544,0.73168,0.72792,0.72416,0.7204,0.716554,0.716554
TGO,Togo,0.69295,0.688546,0.684142,0.679738,0.675334,0.67093,0.666374,0.661818,0.657262,0.652706,0.64815,0.643454,0.638758,0.634062,0.629366,0.62467,0.6198,0.6198
TON,Tonga,0.77136,0.771064,0.770768,0.770472,0.770176,0.76988,0.769594,0.769308,0.769022,0.768736,0.76845,0.768024,0.767598,0.767172,0.766746,0.76632,0.765338,0.765338
TTO,Trinidad and Tobago,0.90378,0.901358,0.898936,0.896514,0.894092,0.89167,0.889092,0.886514,0.883936,0.881358,0.87878,0.876136,0.873492,0.870848,0.868204,0.86556,0.862884,0.862884
TUN,Tunisia,0.38526,0.381344,0.377428,0.373512,0.369596,0.36568,0.362288,0.358896,0.355504,0.352112,0.34872,0.34678,0.34484,0.3429,0.34096,0.33902,0.336858,0.336858
TUR,Turkey,0.37877,0.373534,0.368298,0.363062,0.357826,0.35259,0.34839,0.34419,0.33999,0.33579,0.33159,0.324298,0.317006,0.309714,0.302422,0.29513,0.285906,0.285906
TKM,Turkmenistan,0.55206,0.549822,0.547584,0.545346,0.543108,0.54087,0.5386,0.53633,0.53406,0.53179,0.52952,0.526796,0.524072,0.521348,0.518624,0.5159,0.512584,0.512584
TUV,Tuvalu,0.5603,0.556204,0.552108,0.548012,0.543916,0.53982,0.535696,0.531572,0.527448,0.523324,0.5192,0.515064,0.510928,0.506792,0.502656,0.49852,0.494384,0.494384
UGA,Uganda,0.88337,0.882532,0.881694,0.880856,0.880018,0.87918,0.876848,0.874516,0.872184,0.869852,0.86752,0.8637,0.85988,0.85606,0.85224,0.84842,0.84421,0.84421
UKR,Ukraine,0.33049,0.330102,0.329714,0.329326,0.328938,0.32855,0.32726,0.32597,0.32468,0.32339,0.3221,0.32031,0.31852,0.31673,0.31494,0.31315,0.31116,0.31116
ARE,United Arab Emirates,0.21681,0.212976,0.209142,0.205308,0.201474,0.19764,0.193588,0.189536,0.185484,0.181432,0.17738,0.17382,0.17026,0.1667,0.16314,0.15958,0.156684,0.156684
GBR,United Kingdom,0.21647,0.215874,0.215278,0.214682,0.214086,0.21349,0.212778,0.212066,0.211354,0.210642,0.20993,0.208928,0.207926,0.206924,0.205922,0.20492,0.203644,0.203644
USA,United States,0.2275,0.223822,0.220144,0.216466,0.212788,0.20911,0.205826,0.202542,0.199258,0.195974,0.19269,0.189866,0.187042,0.184218,0.181394,0.17857,0.17616,0.17616
URY,Uruguay,0.09458,0.093014,0.091448,0.089882,0.088316,0.08675,0.08555,0.08435,0.08315,0.08195,0.08075,0.079694,0.078638,0.077582,0.076526,0.07547,0.07456,0.07456
UZB,Uzbekistan,0.6156,0.617622,0.619644,0.621666,0.623688,0.62571,0.627216,0.628722,0.630228,0.631734,0.63324,0.634184,0.635128,0.636072,0.637016,0.63796,0.63752,0.63752
VUT,Vanuatu,0.79836,0.795342,0.792324,0.789306,0.786288,0.78327,0.780418,0.777566,0.774714,0.771862,0.76901,0.76603,0.76305,0.76007,0.75709,0.75411,0.750978,0.750978
VEN,"Venezuela, Bolivarian Republic of",0.1268,0.121662,0.116524,0.111386,0.106248,0.10111,0.097066,0.093022,0.088978,0.084934,0.08089,0.078084,0.075278,0.072472,0.069666,0.06686,0.064952,0.064952
VNM,Viet Nam,0.77813,0.773756,0.769382,0.765008,0.760634,0.75626,0.750446,0.744632,0.738818,0.733004,0.72719,0.720966,0.714742,0.708518,0.702294,0.69607,0.689644,0.689644
YEM,Yemen,0.7624,0.757386,0.752372,0.747358,0.742344,0.73733,0.731992,0.726654,0.721316,0.715978,0.71064,0.705028,0.699416,0.693804,0.688192,0.68258,0.676752,0.676752
ZMB,Zambia,0.62896,0.633564,0.638168,0.642772,0.647376,0.65198,0.64836,0.64474,0.64112,0.6375,0.63388,0.629654,0.625428,0.621202,0.616976,0.61275,0.608346,0.608346
ZWE,Zimbabwe,0.68268,0.678628,0.674576,0.670524,0.666472,0.66242,0.658216,0.654012,0.649808,0.645604,0.6414,0.63686,0.63232,0.62778,0.62324,0.6187,0.613794,0.613794
