"ISO3","name",1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"CRI","Costa Rica",0.71,0.72,0.67,0.68,0.7,0.73,0.74,0.74,0.74,0.75,0.76,0.74,0.67,0.68,0.7,0.68
"CIV","Côte d'Ivoire",0.8,0.63,0.65,0.73,0.77,0.77,0.86,0.85,0.78,0.78,0.78,0.81,0.79,0.81,0.79,0.76
"HRV","Croatia",0.58,0.59,0.61,0.62,0.72,0.7,0.72,0.76,0.76,0.8,0.81,0.81,0.79,0.79,0.79,0.76
"CUB","Cuba",0.63,0.63,0.63,0.65,0.69,0.73,0.77,0.72,0.68,0.66,0.71,0.72,0.66,0.65,0.67,0.67
"CYP","Cyprus",0.74,0.76,0.79,0.79,0.78,0.8,0.86,0.84,0.85,0.85,0.83,0.84,0.85,0.85,0.86,0.83
"CZE","Czech Republic",0.69,0.73,0.74,0.76,0.76,0.75,0.81,0.82,0.82,0.85,0.89,0.86,0.86,0.8,0.8,0.76
"DNK","Denmark",0.9,0.91,0.91,0.91,0.91,0.91,0.9,0.9,0.9,0.85,0.86,0.87,0.87,0.87,0.87,0.79
"DJI","Djibouti",0.72,0.74,0.76,0.77,0.79,0.8,0.84,0.88,0.87,0.89,0.87,0.85,0.79,0.78,0.77,0.71
"DMA","Dominica",0.57,0.59,0.61,0.62,0.64,0.65,0.67,0.69,0.7,0.72,0.73,0.75,0.77,0.78,0.8,0.8
"DOM","Dominican Republic",0.76,0.78,0.74,0.78,0.77,0.8,0.79,0.73,0.72,0.69,0.57,0.49,0.63,0.69,0.74,0.71
"ECU","Ecuador",0.46,0.53,0.58,0.64,0.61,0.58,0.52,0.33,0.44,0.58,0.68,0.76,0.75,0.74,0.75,0.64
"EGY","Egypt",0.72,0.7,0.67,0.71,0.74,0.77,0.78,0.79,0.8,0.8,0.78,0.74,0.67,0.7,0.66,0.64
"SLV","El Salvador",0.69,0.73,0.74,0.75,0.79,0.83,0.88,0.86,0.84,0.85,0.86,0.83,0.78,0.77,0.77,0.74
"GNQ","Equatorial Guinea",0.61,0.62,0.63,0.65,0.66,0.64,0.75,0.72,0.68,0.68,0.67,0.7,0.8,0.81,0.81,0.81
"ERI","Eritrea",0.42,0.44,0.45,0.46,0.47,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.57,0.58,0.59,0.59
