ISO3,name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
GNQ,Equatorial Guinea,27.60,28.20,28.80,29.40,30.00,30.00,30.00,30.00,50.00,50.00,30.00,30.00,30.00,30.00,30.00,20.00
ERI,Eritrea,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
EST,Estonia,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
ETH,Ethiopia,10,30,30,30,30,30,30,30,30,50,50,50,50,40,40,25
FJI,Fiji,50,50,50,50,50,50,30,30,30,30,30,30,30,30,30,25
FIN,Finland,68.60,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,75.00
FRA,France,50,50,50,50,50,50,50,50,50,70,70,50,50,60,60,50
GAB,Gabon,70,70,70,70,70,50,50,50,50,50,50,50,40,40,40,45
GMB,Gambia,28.80,29.40,30.00,30.00,30.00,30.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,55.00
GEO,Georgia,49.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,30.00,50.00,60.00,70.00,70.00,70.00
DEU,Germany,70,70,70,70,70,70,90,90,90,90,90,90,90,80,80,85
GHA,Ghana,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,65
GRC,Greece,70,70,70,70,70,70,70,50,50,50,50,50,50,50,50,60
GRD,Grenada,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
GTM,Guatemala,50,50,50,50,50,50,50,50,50,30,30,50,50,50,50,60
GIN,Guinea,50,50,50,50,50,50,50,50,50,30,30,30,30,40,40,40
GNB,Guinea-Bissau,27.60,28.20,28.80,29.40,30.00,30.00,30.00,30.00,50.00,50.00,50.00,50.00,40.00,30.00,30.00,30.00
GUY,Guyana,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,30
HTI,Haiti,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30
HND,Honduras,50,50,50,50,50,50,50,50,50,30,30,50,50,50,50,60
HUN,Hungary,70,70,70,70,70,70,70,70,70,70,70,70,70,80,80,75
ISL,Iceland,67.20,68.60,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,70.00,50.00,60.00,60.00,70.00,65.00
IND,India,50,50,50,50,30,30,30,50,50,50,50,50,40,40,30,35
IDN,Indonesia,50,70,70,70,70,70,50,50,50,30,30,30,30,30,30,35
IRN,"Iran, Islamic Republic of",9.80,10.00,10.00,10.00,10.00,10.00,10.00,30.00,30.00,30.00,30.00,10.00,10.00,10.00,10.00,9.90
IRQ,Iraq,9.80,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.80,9.60,9.40,9.20,9.00,8.80,8.60,8.40
IRL,Ireland,70,70,70,70,70,70,90,90,90,90,90,90,90,90,90,95
ISR,Israel,90,90,90,90,90,90,90,90,70,70,70,70,70,80,80,85
ITA,Italy,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,75
JAM,Jamaica,70,70,70,70,70,70,70,90,90,90,90,90,80,80,80,85
JPN,Japan,50,50,50,50,50,50,50,50,50,50,50,70,60,60,60,60
JOR,Jordan,70,70,70,70,70,70,70,70,70,70,70,50,50,50,50,65
KAZ,Kazakhstan,28.20,28.80,29.40,30.00,30.00,30.00,30.00,30.00,30.00,10.00,10.00,30.00,30.00,30.00,30.00,30.00
KEN,Kenya,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,45
KIR,Kiribati,21.60,22.20,22.80,23.40,24.00,24.60,25.20,25.80,26.40,27.00,27.60,28.20,28.80,29.40,30.00,25.00
PRK,"Korea, Democratic People's Republic of",10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.90
KOR,"Korea, Republic of",50,50,50,70,70,70,70,70,70,70,70,70,70,70,70,70
